,idstd,a0,z1,z1_log,x1,L1_CODE,L2_CODE,L2_NAME,L3_CODE,L3_NAME,lat_mask,lon_mask,Rank,a2,a3a,a4a,a6a,b2a,b2b,b2c,b2d,b3,b5,b6,b6b,b7,c30a,c9b,c7,c9a,d10,d11,d12a,d12b,d1a3,d2,d30a,d30b,d3a,d3b,d3c,e30,f1,f2,g1a,g30a,h30,h7a,i2b,i30,j2,j30a,j30b,j30c,j30e,j30f,j4,j7a,k30,k3a,k3bc,k3e,k3f,k3hd,l1,l30a,l30b,l3a,l3b,l4b,l5a,l5b,l6,l9b,n2a,n2b,n2e,n7a,BGDd30c,production_emp_rate,l_female,Manu_emp_growth,Elec_emp_growth,Const_emp_growth,Hotel_emp_growth,Trans_emp_growth,Finan_emp_growth,Estate_emp_growth,Public_emp_growth,Edu_emp_growth,NTL_value_2021,FY2017_SPC_NTL,increase_NTL,FY2020_road_lng_km,length_per_road_2020,MEMBER_Total,urbanization,Urban_MEMBER,Public Services_3_inc,Public Order and Safety_3_inc,Industrial and Economic Affairs_3_inc,Local Government and Rural Development_3_inc,Housing_3_inc,Health_3_inc,Education and Technology_3_inc,Social Security and Welfare_3_inc,Public Services_4_inc,Public Order and Safety_4_inc,Industrial and Economic Affairs_4_inc,Local Government and Rural Development_4_inc,Housing_4_inc,Health_4_inc,Education and Technology_4_inc,Social Security and Welfare_4_inc,Public Services_7_inc,Public Order and Safety_7_inc,Industrial and Economic Affairs_7_inc,Local Government and Rural Development_7_inc,Housing_7_inc,Health_7_inc,Education and Technology_7_inc,Social Security and Welfare_7_inc,Public Services_3_inc_pop,Public Order and Safety_3_inc_pop,Industrial and Economic Affairs_3_inc_pop,Local Government and Rural Development_3_inc_pop,Housing_3_inc_pop,Health_3_inc_pop,Education and Technology_3_inc_pop,Social Security and Welfare_3_inc_pop,Public Services_4_inc_pop,Public Order and Safety_4_inc_pop,Industrial and Economic Affairs_4_inc_pop,Local Government and Rural Development_4_inc_pop,Housing_4_inc_pop,Health_4_inc_pop,Education and Technology_4_inc_pop,Social Security and Welfare_4_inc_pop,Public Services_7_inc_pop,Public Order and Safety_7_inc_pop,Industrial and Economic Affairs_7_inc_pop,Local Government and Rural Development_7_inc_pop,Housing_7_inc_pop,Health_7_inc_pop,Education and Technology_7_inc_pop,Social Security and Welfare_7_inc_pop,Education and Technology_3_sum,Education and Technology_4_sum,Education and Technology_7_sum,Health_3_sum,Health_4_sum,Health_7_sum,Housing_3_sum,Housing_4_sum,Housing_7_sum,Industrial and Economic Affairs_3_sum,Industrial and Economic Affairs_4_sum,Industrial and Economic Affairs_7_sum,Local Government and Rural Development_3_sum,Local Government and Rural Development_4_sum,Local Government and Rural Development_7_sum,Public Order and Safety_3_sum,Public Order and Safety_4_sum,Public Order and Safety_7_sum,Public Services_3_sum,Public Services_4_sum,Public Services_7_sum,Social Security and Welfare_3_sum,Social Security and Welfare_4_sum,Social Security and Welfare_7_sum,Education and Technology_3_sum_pop,Education and Technology_4_sum_pop,Education and Technology_7_sum_pop,Health_3_sum_pop,Health_4_sum_pop,Health_7_sum_pop,Housing_3_sum_pop,Housing_4_sum_pop,Housing_7_sum_pop,Industrial and Economic Affairs_3_sum_pop,Industrial and Economic Affairs_4_sum_pop,Industrial and Economic Affairs_7_sum_pop,Local Government and Rural Development_3_sum_pop,Local Government and Rural Development_4_sum_pop,Local Government and Rural Development_7_sum_pop,Public Order and Safety_3_sum_pop,Public Order and Safety_4_sum_pop,Public Order and Safety_7_sum_pop,Public Services_3_sum_pop,Public Services_4_sum_pop,Public Services_7_sum_pop,Social Security and Welfare_3_sum_pop,Social Security and Welfare_4_sum_pop,Social Security and Welfare_7_sum_pop,b4_No,b4_Yes,b7a_No,b7a_Yes,b8_No,b8_Yes,c10_No,c10_Yes,c12_No,c12_Yes,c15_No,c15_Yes,c22b_No,c22b_Yes,c3_No,c3_Yes,c6_No,c6_Yes,e1_International,e1_Local_main product sold mostly in same municipality where establishment is located,e1_National_main product sold mostly across the country where establishment is located,e11_No,e11_Yes,e6_No,e6_Yes,g2_No,g2_Yes,h1_No,h1_Yes,h5_No,h5_Yes,h8_No,h8_Yes,i1_No,i1_Yes,i3_No,i3_Yes,j10_No,j10_Yes,j13_No,j13_Yes,j3_No,j3_Yes,j5_No,j5_Yes,j6a_No,j6a_Yes,k13_No,k13_Yes,k15d_No,k15d_Yes,k16_No,k16_Yes,k17_Application procedures were complex,k17_Collateral requirements were too high,k17_Did not think it would be approved,k17_Interest rates were not favorable,k17_No need for a loan - establishment had sufficient capital,k17_Other,k17_Size of loan and maturity were insufficient,k21_No,k21_Yes,k4_No,k4_Yes,k6_No,k6_Yes,k7_No,k7_Yes,k8_No,k8_Yes,k9_Non-bank financial institutions,k9_Other,k9_Private commercial banks,k9_State-owned banks or government agency,l10_No,l10_Yes,BGDk1c_No,BGDk1c_Yes,r1_No action was taken,r1_We fixed it and took action to make sure it did not happen again,"r1_We fixed it and took action to make sure that it did not happen again, and had a continuous improvement process to anticipate problems like these in advance",r1_We fixed it but did not take further action,BGDd22_0.0,BGDd22_2.0,BGDd22_3.0,BGDd22_4.0,BGDd22_5.0,BGDd22_6.0,BGDd22_7.0,BGDd22_8.0,BGDd22_9.0,BGDd22_10.0,BGDd22_11.0,BGDd22_12.0,BGDd22_13.0,BGDd22_14.0,BGDd22_15.0,BGDd22_16.0,BGDd22_17.0,BGDd22_18.0,BGDd22_19.0,BGDd22_20.0,BGDd22_21.0,BGDd22_22.0,BGDd22_23.0,BGDd22_24.0,BGDd22_25.0,BGDd22_26.0,BGDd22_27.0,BGDd22_28.0,BGDd22_29.0,BGDd22_30.0,BGDd22_31.0,BGDd22_32.0,BGDd22_33.0,BGDd22_34.0,BGDd22_35.0,BGDd22_36.0,BGDd22_38.0,BGDd22_40.0,BGDd22_42.0,BGDd22_47.0,BGDd22_50.0,L1_NAME_Barisal,L1_NAME_Chittagong,L1_NAME_Dhaka,L1_NAME_Khulna,L1_NAME_Rajshahi,L1_NAME_Sylhet,a4b_Food,a4b_Garments,a4b_Hotel and Restaurants,a4b_Others,a4b_Retail,a4b_Textiles,a6b_Large,a6b_SME
0,862417.0,Manufacturing,1.573661968664354,15.17808865,256.0,40.0,4047.0,Khulna,404751.0,Khulna Sadar,22.798527,89.57104,893.0,Khulna,Khulna,Food,Large,0.11933201463631464,-0.12494217227406994,0.0,0.0,-1.4677329091408573,2016.0,0.24395660862615318,2016.0,1.4858875315057698,0.0,,0.24419483883748636,2.0,-0.11374518754676285,-0.4080547939266001,0.3828044046360848,-0.3828044046360848,0.5710169474521518,2.0041391977269125,0.0,1.0,-2.835939283730704,5.124748919273626,-0.3189555890108044,0.0,0.23307556117488598,2.169345755356302,0.7957854305015052,0.0,0.0,1.0,,0.0,-0.4472589909687302,0.0,0.0,0.0,0.0,0.0,-0.2592112382395848,0.0,0.0,-1.7282630486803665,2.239966762849672,-0.2036830961339893,-0.25891352208339224,-0.20588312026508146,1.1279689619094941,0.0,0.0,-0.19911116551573932,0.9070322396090466,-0.9031724027327174,-0.30400977406624996,3.486400648542837,2.928352973921505,-0.9005954461285083,-0.2354227478457253,-0.011622680783374521,0.8973726668752485,0.01329298899972027,1.8303005217723127,-0.17275370833503864,-0.08874065363132533,-0.5425133026310387,-0.1651502864141279,-0.189339935703862,-0.8481406908580769,-0.6050826966716327,-0.31900353647682794,0.27917786626844976,-0.01702425757790261,0.4894152407732706,0.24946172579235643,0.16231595866493742,-0.17931459332529426,-0.7655789113692116,1.150039995128964,-0.3226889462483731,0.08767519609479946,-0.37180853888696597,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.3013358578487228,-0.5938708974436094,-0.17448250502540652,-0.3685472007003743,-0.46370573935830967,-0.3590028910791562,-0.5721030645865759,-0.6916697615708985,-1.0302425386188565,-0.43785543346638356,-0.8913937359196275,-0.6917058160629581,-0.486297057553717,-0.32979426157586805,-0.6943052844164047,-0.0741785667304107,-0.5505705716435723,3.033455654440331,-0.5072379494089608,-0.6216439423814297,-0.6075831649548865,0.07366904633913167,-0.6375024976455946,-0.7282189339932496,-0.31703311196639516,-0.615701402859859,-0.27424883035577596,-0.26525189181634296,-0.4023595318068207,-0.2906761615732786,-0.5408335998577809,-0.6978251197409778,-1.0480041683354206,-0.07907715927981353,-1.0369607123527302,-0.6916182014031613,0.021282232161208826,-0.23664528273245766,-0.7619266890198615,0.42214897120112177,-0.629787111348521,3.324301528471168,-0.4736806747397332,-0.6789028418267798,-0.6074532281580162,0.7878222448415179,-0.773635628119148,-0.8184397989395336,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,862418.0,Manufacturing,1.5450273551824258,15.14433383,188.0,40.0,4047.0,Khulna,404775.0,Rupsa,22.792728,89.59695,886.0,Khulna,Khulna,Food,Large,0.11933201463631464,-0.12494217227406994,0.0,0.0,,2003.0,-0.049131513295318084,2003.0,2.7331526355442364,0.0,,,,-0.11374518754676285,-0.4080547939266001,0.3828044046360848,-0.3828044046360848,0.5710169474521518,1.8260969047972864,0.0,0.0,-2.835939283730704,3.758272351678119,2.965187555691306,0.0,0.48307410038887294,-0.21142269926552987,0.7957854305015052,0.0,0.0,1.0,-0.12996407975851834,0.0,-0.414318918503152,1.0,0.0,0.0,0.0,0.0,-0.2592112382395848,0.0,0.0,-1.4080669345281884,1.872609391109413,-0.2036830961339893,-0.25891352208339224,-0.20588312026508146,0.8977387246557693,0.0,0.0,-0.159484900454321,-0.20479145666421453,-0.04503844593539189,-0.06720975419054426,0.10409335992480176,2.7300733357412685,1.2724626885204364,1.305297891193562,-0.007516574344228412,0.5484749565267101,0.4265802388046376,-0.546358364708153,-0.17274492750675224,0.9635259113660395,-0.7084156249970079,-0.2459540879065955,2.7419615685429313,0.7471243435578035,-0.6591826731963295,-0.0059511726605582255,-0.39583559342713437,-0.39433548783861144,0.561428514718516,-0.39339263909202316,-0.7893538231086409,1.2190494545720316,-0.6752824355235411,-0.8486033547071306,-0.3226889462483731,0.08767519609479946,-0.37180853888696597,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.3013358578487228,-0.5938708974436094,-0.17448250502540652,-0.3685472007003743,-0.46370573935830967,-0.3590028910791562,-0.5721030645865759,-0.6916697615708985,-1.0302425386188565,-0.43785543346638356,-0.8913937359196275,-0.6917058160629581,-0.486297057553717,-0.32979426157586805,-0.6943052844164047,-0.0741785667304107,-0.5505705716435723,3.033455654440331,-0.5072379494089608,-0.6216439423814297,-0.6075831649548865,0.07366904633913167,-0.6375024976455946,-0.7282189339932496,-0.31703311196639516,-0.615701402859859,-0.27424883035577596,-0.26525189181634296,-0.4023595318068207,-0.2906761615732786,-0.5408335998577809,-0.6978251197409778,-1.0480041683354206,-0.07907715927981353,-1.0369607123527302,-0.6916182014031613,0.021282232161208826,-0.23664528273245766,-0.7619266890198615,0.42214897120112177,-0.629787111348521,3.324301528471168,-0.4736806747397332,-0.6789028418267798,-0.6074532281580162,0.7878222448415179,-0.773635628119148,-0.8184397989395336,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,862419.0,Manufacturing,1.87921430993905,15.53827733,125.0,40.0,4047.0,Khulna,404751.0,Khulna Sadar,22.80452,89.5762,914.0,Khulna,Khulna,Food,Large,0.11933201463631464,-0.12494217227406994,0.0,0.0,0.5595224902249675,1997.0,0.17068457814578536,1997.0,1.0701324968262809,1.0,,1.6237396124499235,10.0,-0.11374518754676285,-0.4080547939266001,0.3828044046360848,-0.3828044046360848,-0.546555557560282,1.8187230758982038,0.0,0.0,-2.835939283730704,-0.21457558958540746,3.236722257921115,0.0,-1.7669127525370094,2.169345755356302,0.7957854305015052,0.0,0.0,1.0,,0.0,-0.414318918503152,0.0,0.0,0.0,0.0,0.0,-0.1496825631858952,0.0,0.0,0.8333058645370583,-0.6988922110724002,-0.2036830961339893,-0.25891352208339224,-0.20588312026508146,0.9739744032454364,0.0,0.0,-0.17434474985235288,0.08213078753533669,-0.7429873974638832,-0.1708097628861655,-0.2717185610327577,-0.44442076091022603,-0.9005954461285083,0.01489680289201568,-0.007424367041735305,1.3629793729756088,1.244507497495477,-0.546358364708153,-0.172750796924402,0.5860448621853667,-0.5425133026310387,-0.1651502864141279,-0.189339935703862,-0.8481406908580769,-0.6050826966716327,-0.31900353647682794,0.27917786626844976,-0.01702425757790261,0.4894152407732706,0.356604119939753,0.19353176176417555,-0.08437653061267444,-0.7655789113692116,1.150039995128964,-0.3226889462483731,0.08767519609479946,-0.37180853888696597,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.3013358578487228,-0.5938708974436094,-0.17448250502540652,-0.3685472007003743,-0.46370573935830967,-0.3590028910791562,-0.5721030645865759,-0.6916697615708985,-1.0302425386188565,-0.43785543346638356,-0.8913937359196275,-0.6917058160629581,-0.486297057553717,-0.32979426157586805,-0.6943052844164047,-0.0741785667304107,-0.5505705716435723,3.033455654440331,-0.5072379494089608,-0.6216439423814297,-0.6075831649548865,0.07366904633913167,-0.6375024976455946,-0.7282189339932496,-0.31703311196639516,-0.615701402859859,-0.27424883035577596,-0.26525189181634296,-0.4023595318068207,-0.2906761615732786,-0.5408335998577809,-0.6978251197409778,-1.0480041683354206,-0.07907715927981353,-1.0369607123527302,-0.6916182014031613,0.021282232161208826,-0.23664528273245766,-0.7619266890198615,0.42214897120112177,-0.629787111348521,3.324301528471168,-0.4736806747397332,-0.6789028418267798,-0.6074532281580162,0.7878222448415179,-0.773635628119148,-0.8184397989395336,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,862420.0,Manufacturing,0.025821963925528393,13.35347669,200.0,20.0,2015.0,Chittagong,201561.0,Patiya,22.297947,91.856064,562.0,Chattogram,Chattogram,Food,Large,0.11933201463631464,-0.12494217227406994,0.0,0.0,0.5595224902249675,1978.0,-0.08576752853550199,1995.0,-1.0086426765711634,1.0,,1.347830657727436,7.0,-0.11374518754676285,-0.4080547939266001,0.3828044046360848,-0.3828044046360848,0.5710169474521518,0.9272915951246261,0.0,0.0,-2.835939283730704,-0.21457558958540746,3.236722257921115,0.0,0.7330726396028598,-0.05270480229074108,0.7957854305015052,1.0,0.0,1.0,,0.0,0.1456623134116776,1.0,0.0,0.0,0.0,0.0,0.06937478692148398,0.0,0.0,,,,,,1.3009326062310078,0.0,1.0,-0.0835345590866026,0.4407835927847757,-0.9031724027327174,-0.1856097641283971,0.10409335992480176,-0.44442076091022603,1.2724626885204364,-0.06493933289144989,-0.03559369795337908,-0.236804486116082,0.5751093181191433,-0.546358364708153,-0.17275102645470117,0.032899999125004374,0.29185747283531704,-0.6140769886571301,2.3885666208145984,0.07788938882149601,0.28252550939496135,-0.09602754808483561,-0.4859443015559161,-0.3916133444235827,-0.31680137673169767,0.356604119939753,0.5364604569728162,-0.6543849054474765,0.6199064180824029,-0.5403822248288794,0.860874441249629,0.607776733389774,0.8171735861682136,-0.5629357221539942,-0.6865750318400342,-0.6601549074901716,-0.706277461470695,-0.6598657403781345,-0.6684756574407684,-0.6714105886416789,-0.7628034267616273,-0.6076654996534515,-0.8654729334390436,-0.8449094633704701,-0.5593219806969371,-0.6861389931739252,-0.6274495366408971,-0.6116962330474657,-0.5047064941895402,-0.6681880487575064,-0.9166265680563925,-0.6144518047887592,,,,,-1.131177859429965,-0.5629357221539942,-0.6865750318400342,-0.6601549074901716,-0.706277461470695,-0.6598657403781345,-0.6684756574407684,-0.6714105886416789,-0.7628034267616273,-0.6076654996534515,-0.8654729334390436,-0.8449094633704701,-0.5593219806969371,-0.6861389931739252,-0.6274495366408971,-0.6116962330474657,-0.5047064941895402,-0.6681880487575064,-0.9166265680563925,-0.6144518047887592,,,,,-1.131177859429965,-0.0009570371606786234,-0.5740383406553118,-0.46499196482291877,-0.12916650891293735,-0.4368321530901712,0.35727612984882184,-0.20810055178539116,2.050323564512832,1.7447663834223124,-0.005303436563555736,-0.36486598313405527,-0.6900758749224749,-0.1280301994932663,0.5300818186519739,-0.6213592240757854,0.691590918469074,-0.31638579370017333,1.4319130982647774,-0.26367591096719223,-0.4729993073216271,-0.602133596788523,0.9111560563013846,-0.5101139350868444,0.7739361642646099,-0.9486710169512996,-0.6433636551538003,-0.7177754393349371,-0.679972895705959,-0.6904533566262513,-0.16822813856726102,-0.2941714326795498,2.108743144762465,1.7589668986672524,-0.17303988425335284,-0.8067279286502657,-0.6902640822918505,-0.0985691121656009,0.09570701062754453,-0.6856576571530264,0.11180707984083217,-0.6536863650674265,0.4486494047711014,-0.4532078469763,-0.5727331072655063,-0.6029815840426008,0.6817400816564754,-0.7294747378418109,0.23441174474720528,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,862421.0,Manufacturing,1.5523917096699327,15.15301502,105.0,40.0,4047.0,Khulna,404775.0,Rupsa,22.792221,89.59445,889.0,Khulna,Khulna,Food,Large,0.11933201463631464,-0.12494217227406994,0.0,0.0,-1.4677329091408573,2010.0,,2010.0,-0.9254916696352656,1.0,,0.24419483883748636,30.0,,,0.3828044046360848,-0.3828044046360848,0.5710169474521518,1.5278089233836267,1.0,1.0,-2.835939283730704,-0.21457558958540746,3.236722257921115,,-1.0169171348950488,0.37054292297536234,0.7957854305015052,0.0,1.0,1.0,0.23789693955497676,0.0,-0.414318918503152,1.0,1.0,1.0,1.0,1.0,-0.2592112382395848,,1.0,-0.4474785920716541,0.770537275888636,-0.2036830961339893,-0.25891352208339224,-0.20588312026508146,0.6200448312826932,1.0,1.0,-0.24038852495471671,-0.09719561508938282,-0.9031724027327174,-0.23000976785509195,-0.2717185610327577,2.0651695751971584,0.9620258121420157,0.13148290594088605,-0.04060845796182555,0.8658143395587486,,1.8303005217723127,-0.1727513707501499,0.08655602640599183,-0.7084156249970079,-0.2459540879065955,2.7419615685429313,0.7471243435578035,-0.6591826731963295,-0.0059511726605582255,-0.39583559342713437,-0.39433548783861144,0.561428514718516,-0.07196545664983336,-0.7893538231086409,1.8643416488469908,-0.6752824355235411,-0.8486033547071306,-0.3226889462483731,0.08767519609479946,-0.37180853888696597,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.5719262168673475,-0.7397930694077964,-0.643858894051946,-0.6400292324718961,-0.7055129722473099,-0.6693282140492195,-0.5996605837034892,-0.8526126318302483,-1.1080872757052025,-0.6956999100003051,-0.8217336075443914,-0.7853137946981994,-0.6805062449746571,-0.6987611502157663,-0.5597808088121553,-0.6574760836503686,-0.8349595848594226,-0.760212710983425,,,,,,-1.0701006807092595,-0.3013358578487228,-0.5938708974436094,-0.17448250502540652,-0.3685472007003743,-0.46370573935830967,-0.3590028910791562,-0.5721030645865759,-0.6916697615708985,-1.0302425386188565,-0.43785543346638356,-0.8913937359196275,-0.6917058160629581,-0.486297057553717,-0.32979426157586805,-0.6943052844164047,-0.0741785667304107,-0.5505705716435723,3.033455654440331,-0.5072379494089608,-0.6216439423814297,-0.6075831649548865,0.07366904633913167,-0.6375024976455946,-0.7282189339932496,-0.31703311196639516,-0.615701402859859,-0.27424883035577596,-0.26525189181634296,-0.4023595318068207,-0.2906761615732786,-0.5408335998577809,-0.6978251197409778,-1.0480041683354206,-0.07907715927981353,-1.0369607123527302,-0.6916182014031613,0.021282232161208826,-0.23664528273245766,-0.7619266890198615,0.42214897120112177,-0.629787111348521,3.324301528471168,-0.4736806747397332,-0.6789028418267798,-0.6074532281580162,0.7878222448415179,-0.773635628119148,-0.8184397989395336,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
